79.172500	45.998056	NewCst_19
82.802917	-35.470556	NewCst_20
84.912083	-34.074167	NewCst_20
87.740000	-35.768333	NewCst_20
94.137917	-35.140556	NewCst_20
103.532917	-24.183889	NewCst_20
115.952083	-28.954722	NewCst_20
121.885833	-24.304167	NewCst_20
122.256667	-19.245000	NewCst_20
83.053333	18.594444	NewCst_21
84.411250	21.142500	NewCst_21
91.030000	23.263333	NewCst_21
95.740000	22.513611	NewCst_21
97.240833	20.212222	NewCst_21
99.427917	16.399167	NewCst_21
101.322500	12.895556	NewCst_21
95.675000	-17.955833	NewCst_22
97.963750	-23.418333	NewCst_22
103.547500	-12.038611	NewCst_22
105.939583	-15.633333	NewCst_22
95.987917	-52.695833	NewCst_23
102.463750	-53.622222	NewCst_23
102.484167	-50.614722	NewCst_23
107.785000	30.245278	NewCst_24
112.277917	31.784444	NewCst_24
113.650000	31.888611	NewCst_24
115.827917	28.883611	NewCst_24
116.111667	24.398056	NewCst_24
116.328750	28.026111	NewCst_24
107.187083	-70.498889	NewCst_25
109.207500	-67.957222	NewCst_25
125.160417	-77.484444	NewCst_25
130.073333	-52.921944	NewCst_25
160.739167	-64.394444	NewCst_25
167.147500	-58.975000	NewCst_25
170.251667	-54.491111	NewCst_25
111.787500	8.289444	NewCst_26
112.040833	8.925556	NewCst_26
114.825417	5.225000	NewCst_26
108.140000	-46.759444	NewCst_27
112.307500	-43.301389	NewCst_27
119.194583	-52.982222	NewCst_27
122.383333	-47.336667	NewCst_27
116.313750	-37.968611	NewCst_28
118.054167	-40.575833	NewCst_28
123.512083	-40.348056	NewCst_28
130.025833	-35.308333	NewCst_28
130.897917	-33.186389	NewCst_28
129.414167	5.703611	NewCst_29
129.689167	3.341389	NewCst_29
130.806250	3.398611	NewCst_29
131.694167	6.418889	NewCst_29
133.848333	5.945556	NewCst_29
129.411250	-42.989167	NewCst_30
130.156667	-46.648889	NewCst_30
135.022500	-41.253889	NewCst_30
136.038750	-47.097778	NewCst_30
136.999167	-43.432500	NewCst_30
134.801667	48.041667	NewCst_31
135.906250	47.156667	NewCst_31
137.217917	51.604722	NewCst_31
143.214167	51.677222	NewCst_31
141.163750	26.182222	NewCst_32
142.930000	22.968056	NewCst_32
146.462917	23.774167	NewCst_32
148.190833	26.006944	NewCst_32
151.833333	16.762778	NewCst_33
151.976250	9.997500	NewCst_33
154.172500	23.417222	NewCst_33
154.994167	19.840556	NewCst_33
151.857500	35.244722	NewCst_34
154.274167	42.914444	NewCst_34
155.582083	41.499444	NewCst_34
156.970833	36.707222	NewCst_34
153.434167	-70.038056	NewCst_35
158.867083	-78.607778	NewCst_35
161.445000	-80.540278	NewCst_35
184.586250	-79.312222	NewCst_35
173.945000	-63.019722	NewCst_36
176.401667	-66.728611	NewCst_36
176.628333	-61.178333	NewCst_36
187.791250	-57.113333	NewCst_36
188.116667	-72.133056	NewCst_36
193.648333	-57.177778	NewCst_36
195.567500	-71.548889	NewCst_36
174.237083	-0.823889	NewCst_37
176.465000	6.529444	NewCst_37
177.673750	1.764722	NewCst_37
182.021667	-50.661389	NewCst_38
182.912917	-52.368611	NewCst_38
189.425833	-48.541111	NewCst_38
193.278750	-48.943333	NewCst_38
196.727500	-49.906111	NewCst_38
183.951667	-17.541944	NewCst_39
187.466250	-16.515556	NewCst_39
188.017500	-16.196111	NewCst_39
193.507083	55.959722	NewCst_40
200.985000	54.921667	NewCst_40
201.306250	54.988056	NewCst_40
200.149167	-36.712222	NewCst_41
206.421667	-33.043889	NewCst_41
208.885000	-47.288333	NewCst_41
218.153750	-50.456944	NewCst_41
228.071250	-52.099167	NewCst_41
230.451667	-36.261389	NewCst_41
233.785417	-41.166944	NewCst_41
234.513333	-42.567500	NewCst_41
210.955833	-60.373056	NewCst_42
215.081250	-56.386667	NewCst_42
219.900417	-60.835556	NewCst_42
220.626667	-64.975278	NewCst_42
217.957500	30.371389	NewCst_43
218.670000	29.745000	NewCst_43
221.246667	27.074167	NewCst_43
228.875833	33.314722	NewCst_44
231.122500	37.377222	NewCst_44
233.672083	26.714722	NewCst_44
235.685833	26.295556	NewCst_44
239.397083	26.877778	NewCst_44
239.875833	25.920278	NewCst_44
229.457917	-30.148889	NewCst_45
233.881667	-14.789444	NewCst_45
240.030417	-38.396944	NewCst_45
241.647917	-36.802222	NewCst_45
247.784583	-16.612778	NewCst_45
248.970833	-28.216111	NewCst_45
229.727500	-68.679444	NewCst_46
238.785417	-63.430556	NewCst_46
243.859583	-63.685556	NewCst_46
233.700417	10.539167	NewCst_47
233.700417	10.537500	NewCst_47
236.067083	6.425556	NewCst_47
236.610833	7.353056	NewCst_47
237.704167	4.477778	NewCst_47
236.547083	15.421944	NewCst_48
237.185000	18.141667	NewCst_48
239.113333	15.661667	NewCst_48
231.232500	58.966111	NewCst_49
240.472083	58.565278	NewCst_49
245.997917	61.514167	NewCst_49
242.192500	44.935000	NewCst_50
244.935000	46.313333	NewCst_50
248.525833	42.436944	NewCst_50
250.724167	38.922222	NewCst_50
247.845417	-34.704444	NewCst_51
252.540833	-34.293333	NewCst_51
253.645833	-42.361389	NewCst_51
258.038333	-43.239167	NewCst_51
264.330000	-42.997778	NewCst_51
266.896250	-40.126944	NewCst_51
267.464583	-37.043333	NewCst_51
252.446250	-59.041389	NewCst_52
254.896250	-53.160556	NewCst_52
266.433333	-64.723889	NewCst_52
283.054167	-62.187500	NewCst_52
260.250833	-21.112778	NewCst_53
260.502500	-24.999444	NewCst_53
261.592500	-24.175278	NewCst_53
257.594583	-15.724722	NewCst_54
260.207083	-12.846944	NewCst_54
264.396667	-15.398611	NewCst_54
265.353750	-12.875278	NewCst_54
258.757917	24.839167	NewCst_55
269.625833	30.189444	NewCst_55
271.885833	28.762500	NewCst_55
261.628750	4.140278	NewCst_56
265.868333	4.567222	NewCst_56
270.438333	1.305278	NewCst_56
271.363750	2.499444	NewCst_56
271.452083	-30.424167	NewCst_57
274.406667	-36.761667	NewCst_57
276.992500	-25.421667	NewCst_57
283.816250	-26.296667	NewCst_57
285.652917	-29.880278	NewCst_57
286.735000	-27.670556	NewCst_57
269.063333	37.250556	NewCst_58
279.234583	38.783611	NewCst_58
284.735833	32.689444	NewCst_58
288.439583	39.146111	NewCst_58
289.092083	38.133611	NewCst_58
271.657917	-50.091667	NewCst_59
276.743333	-45.968333	NewCst_59
277.207917	-49.070833	NewCst_59
275.189583	71.337778	NewCst_60
275.264167	72.732778	NewCst_60
288.138750	67.661667	NewCst_60
288.887500	73.355556	NewCst_60
297.043333	70.267778	NewCst_60
278.801667	-8.244167	NewCst_61
281.793750	-4.747778	NewCst_61
285.420000	-5.738889	NewCst_61
286.562083	-4.882500	NewCst_61
281.415417	20.546389	NewCst_62
281.755417	18.181389	NewCst_62
284.905833	15.068333	NewCst_62
286.352500	13.863333	NewCst_62
284.432500	-21.106667	NewCst_63
286.170833	-21.741667	NewCst_63
287.440833	-21.023611	NewCst_63
290.418333	-17.847222	NewCst_63
287.367917	-37.904444	NewCst_64
287.507083	-39.340833	NewCst_64
290.805000	-44.799722	NewCst_64
290.971667	-40.616111	NewCst_64
289.275833	53.368611	NewCst_65
292.426250	51.729722	NewCst_65
294.110417	50.221111	NewCst_65
291.374583	3.114722	NewCst_66
293.522500	7.378889	NewCst_66
296.565000	10.613333	NewCst_66
297.695833	8.868333	NewCst_66
298.828333	6.406667	NewCst_66
295.024167	18.013889	NewCst_67
295.262083	17.476111	NewCst_67
299.689167	19.492222	NewCst_67
304.412083	-12.508333	NewCst_68
304.513750	-12.544722	NewCst_68
305.252917	-14.781389	NewCst_68
305.965417	32.190000	NewCst_69
307.348750	30.368611	NewCst_69
311.415417	30.719722	NewCst_69
311.552917	33.970278	NewCst_69
308.303333	11.303333	NewCst_70
309.387500	14.595278	NewCst_70
309.909583	15.911944	NewCst_70
311.664583	16.124167	NewCst_70
302.181667	-66.181944	NewCst_71
311.239583	-66.203056	NewCst_71
321.610833	-65.366111	NewCst_71
309.584583	-1.105278	NewCst_72
311.919167	-9.495833	NewCst_72
311.934167	-5.027778	NewCst_72
307.395417	62.994167	NewCst_73
330.947500	64.627778	NewCst_73
337.292917	58.415278	NewCst_73
340.128750	44.276389	NewCst_73
345.480417	42.326111	NewCst_73
310.357917	45.280278	NewCst_74
316.232917	43.927778	NewCst_74
318.234167	30.226944	NewCst_74
319.354167	39.394722	NewCst_74
319.479583	34.896944	NewCst_74
316.486667	-17.232778	NewCst_75
325.022917	-16.662222	NewCst_75
326.760000	-16.127222	NewCst_75
326.236667	-33.025833	NewCst_76
328.482083	-37.365000	NewCst_76
331.528750	-39.543333	NewCst_76
332.496667	33.178333	NewCst_77
333.469583	39.715000	NewCst_77
333.992500	37.748889	NewCst_77
331.445833	-0.319722	NewCst_78
335.414167	-1.387222	NewCst_78
337.208750	-0.020000	NewCst_78
338.839167	-0.117500	NewCst_78
332.058333	-46.961111	NewCst_79
337.317500	-43.495556	NewCst_79
340.667083	-46.884722	NewCst_79
345.220000	-52.754167	NewCst_79
341.632917	23.565556	NewCst_80
342.500833	24.601667	NewCst_80
345.943750	28.082778	NewCst_80
337.876250	-32.346111	NewCst_81
340.164167	-27.043611	NewCst_81
343.131667	-32.875556	NewCst_81
349.705833	-32.531944	NewCst_81
346.670417	-23.743056	NewCst_82
347.361667	-21.172500	NewCst_82
350.742500	-20.100556	NewCst_82
351.511667	-20.641944	NewCst_82
348.580833	-6.048889	NewCst_83
348.972917	-9.087778	NewCst_83
349.475833	-9.182500	NewCst_83
349.291250	3.282222	NewCst_84
351.992083	6.378889	NewCst_84
359.827917	6.863333	NewCst_84
354.391250	46.458056	NewCst_85
354.534167	43.268056	NewCst_85
355.102083	44.333889	NewCst_85
